Year,Match Number,Date,Stadium,City,Match,Match Details,Batting team,Total Score,Total Wicket,Batsman Names,Out/Not Out,Total Runs,Balls Played,Fours,Sixes,Strike Rate
2015,1st Match,"February,14,2015",Hagley Oval,"Christchurch, New Zealand",New Zealand vs Sri Lanka,"1st Match, Pool A, Christchurch, February 14, 2015,
ICC Cricket World Cup",Sri Lanka,233,10,Nuwan Kulasekara,c Elliott b CJ Anderson,10,21,1,0,47.62
2015,1st Match,"February,14,2015",Hagley Oval,"Christchurch, New Zealand",New Zealand vs Sri Lanka,"1st Match, Pool A, Christchurch, February 14, 2015,
ICC Cricket World Cup",Sri Lanka,233,10,Rangana Herath,c Milne b CJ Anderson,13,19,2,0,68.42
2015,1st Match,"February,14,2015",Hagley Oval,"Christchurch, New Zealand",New Zealand vs Sri Lanka,"1st Match, Pool A, Christchurch, February 14, 2015,
ICC Cricket World Cup",Sri Lanka,233,10,Lasith Malinga,c Ronchi b Southee,0,1,0,0,0
2015,1st Match,"February,14,2015",Hagley Oval,"Christchurch, New Zealand",New Zealand vs Sri Lanka,"1st Match, Pool A, Christchurch, February 14, 2015,
ICC Cricket World Cup",Sri Lanka,233,10,Suranga Lakmal,not out,7,17,0,0,41.18
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",Australia,342,9,David Warner,b Broad,22,18,3,0,122.22
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",Australia,342,9,Aaron Finch,run out (E Morgan),135,128,12,3,105.47
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",Australia,342,9,Shane Watson,c J Buttler b Broad,0,1,0,0,0
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",Australia,342,9,Steven Smith,b C Woakes,5,9,1,0,55.56
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",Australia,342,9,George Bailey,b Finn,55,69,3,0,79.71
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",Australia,342,9,Glenn Maxwell,c J Root b Finn,66,40,11,0,165
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",Australia,342,9,Mitchell Marsh,c J Root b Finn,23,20,3,0,115
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",Australia,342,9,Brad Haddin,c Broad b Finn,31,14,5,0,221.43
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",Australia,342,9,Mitchell Johnson,c J Anderson b Finn,0,1,0,0,0
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",Australia,342,9,Mitchell Starc,not out,0,0,0,0,0
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",England,231,10,Moeen Ali,c Bailey b M Starc,10,13,2,0,76.92
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",England,231,10,Ian Bell,c M Starc b M Marsh,36,45,4,0,80
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",England,231,10,Gary Ballance,c Finch b M Marsh,10,13,2,0,76.92
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",England,231,10,Joe Root,c Haddin b M Marsh,5,12,0,0,41.67
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",England,231,10,Eoin Morgan,c Haddin b M Marsh,0,6,0,0,0
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",England,231,10,James Taylor,not out,98,90,11,2,108.89
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",England,231,10,Jos Buttler,c S Smith b M Marsh,10,12,1,0,83.33
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",England,231,10,Chris Woakes,c S Smith b Johnson,37,42,2,0,88.1
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",England,231,10,Stuart Broad,b M Starc,0,1,0,0,0
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",England,231,10,Steven Finn,c & b Johnson,1,6,0,0,16.67
2015,2nd Match,"February,14,2015",Melbourne Cricket Ground,"Melbourne, Australia",Australia vs England,"2nd Match, Pool A (D/N), Melbourne, February 14, 2015,
ICC Cricket World Cup",England,231,10,James Anderson,run out (Maxwell),8,11,1,0,72.73
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",South Africa,339,4,Quinton de Kock,c C Ervine b Chatara,7,16,1,0,43.75
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",South Africa,339,4,Hashim Amla,b Panyangara,11,26,1,0,42.31
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",South Africa,339,4,Faf du Plessis,c Brendan Taylor b Chigumbura,24,32,0,1,75
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",South Africa,339,4,AB de Villiers,c C Ervine b T Kamungozi,25,36,1,1,69.44
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",South Africa,339,4,David Miller,not out,138,92,7,9,150
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",South Africa,339,4,Jean-Paul Duminy,not out,115,100,9,3,115
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",Zimbabwe,277,10,Chamu Chibhabha,c Duminy b Tahir,64,82,10,0,78.05
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",Zimbabwe,277,10,Sikandar Raza,b Philander,5,13,1,0,38.46
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",Zimbabwe,277,10,Hamilton Masakadza,c Amla b Tahir,80,74,8,2,108.11
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",Zimbabwe,277,10,Brendan Taylor,c Philander b M Morkel,40,40,4,1,100
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",Zimbabwe,277,10,Sean Williams,c de Kock b Duminy,8,13,1,0,61.54
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",Zimbabwe,277,10,Craig Ervine,c de Villiers b Steyn,13,21,0,1,61.9
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",Zimbabwe,277,10,Elton Chigumbura,run out (de Villiers),8,7,0,1,114.29
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",Zimbabwe,277,10,Solomon Mire,c de Villiers b Philander,27,25,2,2,108
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",Zimbabwe,277,10,Tinashe Panyangara,c de Villiers b Tahir,4,4,1,0,100
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",Zimbabwe,277,10,Tendai Chatara,c & b M Morkel,6,11,1,0,54.55
2015,3rd Match,"February,15,2015",Seddon Park,"Hamilton, New Zealand",South Africa vs Zimbabwe,"3rd Match, Pool B (D/N), Hamilton, February 15, 2015,
ICC Cricket World Cup",Zimbabwe,277,10,Tafadzwa Kamungozi,not out,0,0,0,0,0
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",India,300,7,Rohit Sharma,c Misbah b S Khan,15,20,2,0,75
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",India,300,7,Shikhar Dhawan,run out (Misbah),73,76,7,1,96.05
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",India,300,7,Virat Kohli,c U Akmal b S Khan,107,126,8,0,84.92
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",India,300,7,Suresh Raina,c H Sohail b S Khan,74,56,5,3,132.14
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",India,300,7,MS Dhoni,c Misbah b S Khan,18,13,1,1,138.46
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",India,300,7,Ravindra Jadeja,b Riaz,3,5,0,0,60
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",India,300,7,Ajinkya Rahane,b S Khan,0,1,0,0,0
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",India,300,7,Ravichandran Ashwin,not out,1,1,0,0,100
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",India,300,7,Mohammed Shami,not out,3,3,0,0,100
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",Pakistan,224,10,Ahmed Shehzad,c R Jadeja b Umesh,47,73,5,0,64.38
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",Pakistan,224,10,Younis Khan,c Dhoni b Shami,6,10,1,0,60
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",Pakistan,224,10,Haris Sohail,c Raina b Ashwin,36,48,3,0,75
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",Pakistan,224,10,Misbah-ul-Haq,c A Rahane b Shami,76,84,9,1,90.48
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",Pakistan,224,10,Sohaib Maqsood,c Raina b Umesh,0,2,0,0,0
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",Pakistan,224,10,Umar Akmal,c Dhoni b R Jadeja,0,4,0,0,0
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",Pakistan,224,10,Shahid Afridi,c Kohli b Shami,22,22,1,1,100
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",Pakistan,224,10,Wahab Riaz,c Dhoni b Shami,4,2,1,0,200
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",Pakistan,224,10,Yasir Shah,c Umesh b Mohit Sharma,13,23,1,0,56.52
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",Pakistan,224,10,Sohail Khan,c Umesh b Mohit Sharma,7,10,1,0,70
2015,4th Match,"February,15,2015",Adelaide Oval,"Adelaide, Australia",India vs Pakistan,"4th Match, Pool B (D/N), Adelaide, February 15, 2015,
ICC Cricket World Cup",Pakistan,224,10,Mohammad Irfan,not out,1,5,0,0,20
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",West Indies,304,7,Dwayne Smith,c J Mooney b K O'Brien,18,24,3,0,75
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",West Indies,304,7,Chris Gayle,c K O'Brien b Dockrell,36,65,3,1,55.38
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",West Indies,304,7,Darren Bravo,run out (Andy McBrine),0,0,0,0,0
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",West Indies,304,7,Marlon Samuels,lbw b Dockrell,21,41,1,1,51.22
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",West Indies,304,7,Denesh Ramdin,lbw b Dockrell,1,6,0,0,16.67
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",West Indies,304,7,Lendl Simmons,c Dockrell b Sorensen,102,84,9,5,121.43
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",West Indies,304,7,Daren Sammy,c Dockrell b J Mooney,89,67,9,4,132.84
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",West Indies,304,7,Andre Russell,not out,27,13,3,1,207.69
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",West Indies,304,7,Jason Holder,not out,0,0,0,0,0
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",Ireland,307,6,William Porterfield,c Ramdin b Gayle,23,43,1,1,53.49
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",Ireland,307,6,Paul Stirling,c Ramdin b Samuels,92,84,9,3,109.52
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",Ireland,307,6,Ed Joyce,c DM Bravo b Jerome Taylor,84,67,10,2,125.37
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",Ireland,307,6,Niall O Brien,not out,79,60,11,0,131.67
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",Ireland,307,6,Andrew Balbirnie,c DM Bravo b Jerome Taylor,9,9,2,0,100
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",Ireland,307,6,Gary Wilson,c Gayle b Jerome Taylor,1,6,0,0,16.67
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",Ireland,307,6,Kevin O Brien,run out (Dwayne Smith/Roach),0,1,0,0,0
2015,5th Match,"February,16,2015",Saxton Oval,"Nelson, New Zealand",West Indies vs Ireland,"5th Match, Pool B, Nelson, February 16, 2015,
ICC Cricket World Cup",Ireland,307,6,John Mooney,not out,6,5,1,0,120
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",Scotland,142,10,Kyle Coetzer,c Elliott b Southee,1,10,0,0,10
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",Scotland,142,10,Calum MacLeod,lbw b T Boult,0,1,0,0,0
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",Scotland,142,10,Hamish Gardiner,lbw b T Boult,0,1,0,0,0
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",Scotland,142,10,Matt Machan,c B McCullum b CJ Anderson,56,79,7,1,70.89
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",Scotland,142,10,Preston Mommsen,lbw b Southee,0,1,0,0,0
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",Scotland,142,10,Richie Berrington,c Milne b CJ Anderson,50,80,4,1,62.5
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",Scotland,142,10,Matthew Cross,c Ronchi b CJ Anderson,14,18,2,0,77.78
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",Scotland,142,10,Josh Davey,not out,11,19,1,0,57.89
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",Scotland,142,10,Rob Taylor,st Ronchi b Vettori,4,6,0,0,66.67
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",Scotland,142,10,Majid Haq,c Ross Taylor b Vettori,0,2,0,0,0
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",Scotland,142,10,Iain Wardlaw,lbw b Vettori,0,1,0,0,0
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",New Zealand,142,10,Martin Guptill,c M Cross b Iain Wardlaw,17,14,4,0,121.43
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",New Zealand,142,10,Brendon McCullum,c M Cross b Iain Wardlaw,15,12,3,0,125
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",New Zealand,142,10,Kane Williamson,c M Cross b J Davey,38,45,6,0,84.44
2015,6th Match,"February,17,2015",University Oval,"Dunedin, New Zealand",Scotland vs New Zealand,"6th Match, Pool A, Dunedin, February 17, 2015,
ICC Cricket World Cup",New Zealand,142,10,Ross Taylor,c R Taylor b M Haq,9,14,1,0,64.29
